,movie,imdb_id,genre,image_url
191,End of Watch,tt1855199,"['Action', ' Adventure', ' Crime']",http://img.omdbapi.com/?i=tt1855199&h=600&apikey=7c8ba5e4
192,Blood Simple,tt0086979,"['Crime', ' Drama', ' Thriller']",http://img.omdbapi.com/?i=tt0086979&h=600&apikey=7c8ba5e4
193,Lord of War,tt0399295,"['Crime', ' Drama']",http://img.omdbapi.com/?i=tt0399295&h=600&apikey=7c8ba5e4
194,West Side Story,tt0055614,"['Crime', ' Drama', ' Musical']",http://img.omdbapi.com/?i=tt0055614&h=600&apikey=7c8ba5e4
195,Fallen Angels,tt0112913,"['Comedy', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0112913&h=600&apikey=7c8ba5e4
196,The Naked Gun: From the Files of Police Squad!,tt0095705,"['Comedy', ' Crime']",http://img.omdbapi.com/?i=tt0095705&h=600&apikey=7c8ba5e4
197,Freedom Writers,tt0463998,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0463998&h=600&apikey=7c8ba5e4
198,Escape from Alcatraz,tt0079116,"['Action', ' Biography', ' Crime']",http://img.omdbapi.com/?i=tt0079116&h=600&apikey=7c8ba5e4
199,Just Mercy,tt4916630,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt4916630&h=600&apikey=7c8ba5e4
200,21 Grams,tt0315733,"['Crime', ' Drama', ' Thriller']",http://img.omdbapi.com/?i=tt0315733&h=600&apikey=7c8ba5e4
201,The Taking of Pelham One Two Three,tt0072251,"['Action', ' Crime', ' Thriller']",http://img.omdbapi.com/?i=tt0072251&h=600&apikey=7c8ba5e4
202,Dead Man's Shoes,tt0419677,"['Crime', ' Drama', ' Thriller']",http://img.omdbapi.com/?i=tt0419677&h=600&apikey=7c8ba5e4
203,"Argentina, 1985",tt15301048,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt15301048&h=600&apikey=7c8ba5e4
204,Victoria,tt4226388,"['Crime', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt4226388&h=600&apikey=7c8ba5e4
205,Scum,tt0079871,"['Crime', ' Drama']",http://img.omdbapi.com/?i=tt0079871&h=600&apikey=7c8ba5e4
206,The Long Good Friday,tt0081070,"['Crime', ' Drama', ' Mystery']",http://img.omdbapi.com/?i=tt0081070&h=600&apikey=7c8ba5e4
207,Better Days,tt9586294,"['Crime', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt9586294&h=600&apikey=7c8ba5e4
208,Running on Empty,tt0096018,"['Crime', ' Drama', ' Music']",http://img.omdbapi.com/?i=tt0096018&h=600&apikey=7c8ba5e4
209,The Public Enemy,tt0022286,"['Crime', ' Drama']",http://img.omdbapi.com/?i=tt0022286&h=600&apikey=7c8ba5e4
210,The 39 Steps,tt0026029,"['Crime', ' Mystery', ' Thriller']",http://img.omdbapi.com/?i=tt0026029&h=600&apikey=7c8ba5e4
211,The Naked City,tt0040636,"['Crime', ' Drama', ' Film-Noir']",http://img.omdbapi.com/?i=tt0040636&h=600&apikey=7c8ba5e4
212,The Defiant Ones,tt0051525,"['Crime', ' Drama']",http://img.omdbapi.com/?i=tt0051525&h=600&apikey=7c8ba5e4
213,Hell,tt1692190,"['Action', ' Comedy', ' Crime']",http://img.omdbapi.com/?i=tt1692190&h=600&apikey=7c8ba5e4
214,Lady Snowblood,tt0158714,"['Action', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0158714&h=600&apikey=7c8ba5e4
215,The Ladykillers,tt0048281,"['Comedy', ' Crime']",http://img.omdbapi.com/?i=tt0048281&h=600&apikey=7c8ba5e4
216,Cell 211,tt1242422,"['Action', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt1242422&h=600&apikey=7c8ba5e4
217,Odd Man Out,tt0039677,"['Crime', ' Drama', ' Film-Noir']",http://img.omdbapi.com/?i=tt0039677&h=600&apikey=7c8ba5e4
218,Band of Outsiders,tt0057869,"['Comedy', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0057869&h=600&apikey=7c8ba5e4
219,Brute Force,tt0039224,"['Crime', ' Drama', ' Film-Noir']",http://img.omdbapi.com/?i=tt0039224&h=600&apikey=7c8ba5e4
220,Vera Drake,tt0383694,"['Crime', ' Drama']",http://img.omdbapi.com/?i=tt0383694&h=600&apikey=7c8ba5e4
221,Bad Genius,tt6788942,"['Comedy', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt6788942&h=600&apikey=7c8ba5e4
222,Pickup on South Street,tt0046187,"['Crime', ' Film-Noir', ' Mystery']",http://img.omdbapi.com/?i=tt0046187&h=600&apikey=7c8ba5e4
223,After the Thin Man,tt0027260,"['Comedy', ' Crime', ' Mystery']",http://img.omdbapi.com/?i=tt0027260&h=600&apikey=7c8ba5e4
224,Gun Crazy,tt0042530,"['Crime', ' Drama', ' Film-Noir']",http://img.omdbapi.com/?i=tt0042530&h=600&apikey=7c8ba5e4
225,The Woman in the Window,tt0037469,"['Crime', ' Drama', ' Film-Noir']",http://img.omdbapi.com/?i=tt0037469&h=600&apikey=7c8ba5e4
226,Bob the Gambler,tt0047892,"['Crime', ' Drama', ' Thriller']",http://img.omdbapi.com/?i=tt0047892&h=600&apikey=7c8ba5e4
227,Brat 2,tt0238883,"['Action', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0238883&h=600&apikey=7c8ba5e4
228,Following,tt0154506,"['Crime', ' Mystery', ' Thriller']",http://img.omdbapi.com/?i=tt0154506&h=600&apikey=7c8ba5e4
229,Promising Young Woman,tt9620292,"['Crime', ' Drama', ' Mystery']",http://img.omdbapi.com/?i=tt9620292&h=600&apikey=7c8ba5e4
230,A Time to Kill,tt0117913,"['Crime', ' Drama', ' Thriller']",http://img.omdbapi.com/?i=tt0117913&h=600&apikey=7c8ba5e4
231,The Warriors,tt0080120,"['Action', ' Crime', ' Thriller']",http://img.omdbapi.com/?i=tt0080120&h=600&apikey=7c8ba5e4
232,Collateral,tt0369339,"['Action', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0369339&h=600&apikey=7c8ba5e4
233,Gangs of New York,tt0217505,"['Crime', ' Drama']",http://img.omdbapi.com/?i=tt0217505&h=600&apikey=7c8ba5e4
234,Jackie Brown,tt0119396,"['Crime', ' Drama', ' Thriller']",http://img.omdbapi.com/?i=tt0119396&h=600&apikey=7c8ba5e4
235,Sleepers,tt0117665,"['Crime', ' Drama', ' Thriller']",http://img.omdbapi.com/?i=tt0117665&h=600&apikey=7c8ba5e4
236,The Town,tt0840361,"['Crime', ' Drama', ' Thriller']",http://img.omdbapi.com/?i=tt0840361&h=600&apikey=7c8ba5e4
237,BlacKkKlansman,tt7349662,"['Biography', ' Comedy', ' Crime']",http://img.omdbapi.com/?i=tt7349662&h=600&apikey=7c8ba5e4
238,Kiss Kiss Bang Bang,tt0373469,"['Comedy', ' Crime', ' Mystery']",http://img.omdbapi.com/?i=tt0373469&h=600&apikey=7c8ba5e4
239,Thelma & Louise,tt0103074,"['Adventure', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0103074&h=600&apikey=7c8ba5e4
240,The Crow,tt0109506,"['Action', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0109506&h=600&apikey=7c8ba5e4
241,The Assassination of Jesse James by the Coward Robert Ford,tt0443680,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0443680&h=600&apikey=7c8ba5e4
242,Lolita,tt0056193,"['Crime', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt0056193&h=600&apikey=7c8ba5e4
243,Perfume: The Story of a Murderer,tt0396171,"['Crime', ' Drama', ' Fantasy']",http://img.omdbapi.com/?i=tt0396171&h=600&apikey=7c8ba5e4
244,Blow,tt0221027,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0221027&h=600&apikey=7c8ba5e4
245,Midnight Express,tt0077928,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0077928&h=600&apikey=7c8ba5e4
246,Richard Jewell,tt3513548,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt3513548&h=600&apikey=7c8ba5e4
247,It's a Mad Mad Mad Mad World,tt0057193,"['Action', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt0057193&h=600&apikey=7c8ba5e4
248,A Fish Called Wanda,tt0095159,"['Comedy', ' Crime']",http://img.omdbapi.com/?i=tt0095159&h=600&apikey=7c8ba5e4
249,Boys Don't Cry,tt0171804,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0171804&h=600&apikey=7c8ba5e4
