,movie,imdb_id,genre,image_url
194,Lincoln,tt0443272,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0443272&h=600&apikey=7c8ba5e4
195,Belfast,tt12789558,"['Biography', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt12789558&h=600&apikey=7c8ba5e4
196,Monster,tt0340855,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0340855&h=600&apikey=7c8ba5e4
197,The Basketball Diaries,tt0112461,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0112461&h=600&apikey=7c8ba5e4
198,"Good Morning, Vietnam",tt0093105,"['Biography', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0093105&h=600&apikey=7c8ba5e4
199,Amistad,tt0118607,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0118607&h=600&apikey=7c8ba5e4
200,Official Secrets,tt5431890,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt5431890&h=600&apikey=7c8ba5e4
201,The Disaster Artist,tt3521126,"['Biography', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt3521126&h=600&apikey=7c8ba5e4
202,Coach Carter,tt0393162,"['Biography', ' Drama', ' Sport']",http://img.omdbapi.com/?i=tt0393162&h=600&apikey=7c8ba5e4
203,Snowden,tt3774114,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt3774114&h=600&apikey=7c8ba5e4
204,Frida,tt0120679,"['Biography', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt0120679&h=600&apikey=7c8ba5e4
205,Heavenly Creatures,tt0110005,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0110005&h=600&apikey=7c8ba5e4
206,Capote,tt0379725,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0379725&h=600&apikey=7c8ba5e4
207,The People vs. Larry Flynt,tt0117318,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt0117318&h=600&apikey=7c8ba5e4
208,This Boy's Life,tt0108330,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt0108330&h=600&apikey=7c8ba5e4
209,The Banker,tt6285944,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt6285944&h=600&apikey=7c8ba5e4
210,The Best of Enemies,tt4807408,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt4807408&h=600&apikey=7c8ba5e4
211,The Walk,tt3488710,"['Adventure', ' Biography', ' Drama']",http://img.omdbapi.com/?i=tt3488710&h=600&apikey=7c8ba5e4
212,Invictus,tt1057500,"['Action', ' Adventure', ' Biography']",http://img.omdbapi.com/?i=tt1057500&h=600&apikey=7c8ba5e4
213,What's Love Got to Do with It,tt0108551,"['Biography', ' Drama', ' Music']",http://img.omdbapi.com/?i=tt0108551&h=600&apikey=7c8ba5e4
214,Woman in Gold,tt2404425,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt2404425&h=600&apikey=7c8ba5e4
215,Rescue Dawn,tt0462504,"['Adventure', ' Biography', ' War']",http://img.omdbapi.com/?i=tt0462504&h=600&apikey=7c8ba5e4
216,Eddie the Eagle,tt1083452,"['Adventure', ' Biography', ' Comedy']",http://img.omdbapi.com/?i=tt1083452&h=600&apikey=7c8ba5e4
217,Stand and Deliver,tt0094027,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt0094027&h=600&apikey=7c8ba5e4
218,Belle,tt2404181,"['Biography', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt2404181&h=600&apikey=7c8ba5e4
219,Reds,tt0082979,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0082979&h=600&apikey=7c8ba5e4
220,The Queen,tt0436697,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt0436697&h=600&apikey=7c8ba5e4
221,Red Dog,tt0803061,"['Biography', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0803061&h=600&apikey=7c8ba5e4
222,I Can Only Imagine,tt6450186,"['Biography', ' Drama', ' Family']",http://img.omdbapi.com/?i=tt6450186&h=600&apikey=7c8ba5e4
223,Funny Girl,tt0062994,"['Biography', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0062994&h=600&apikey=7c8ba5e4
224,Antwone Fisher,tt0168786,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt0168786&h=600&apikey=7c8ba5e4
225,The Baader Meinhof Complex,tt0765432,"['Action', ' Biography', ' Crime']",http://img.omdbapi.com/?i=tt0765432&h=600&apikey=7c8ba5e4
226,24 Hour Party People,tt0274309,"['Biography', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0274309&h=600&apikey=7c8ba5e4
227,Gods and Monsters,tt0120684,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt0120684&h=600&apikey=7c8ba5e4
228,Marshall,tt5301662,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt5301662&h=600&apikey=7c8ba5e4
229,Desert Flower,tt1054580,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt1054580&h=600&apikey=7c8ba5e4
230,Angela's Ashes,tt0145653,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt0145653&h=600&apikey=7c8ba5e4
231,Talk to Me,tt0796368,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0796368&h=600&apikey=7c8ba5e4
232,Lorenzo's Oil,tt0104756,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt0104756&h=600&apikey=7c8ba5e4
233,A Street Cat Named Bob,tt3606888,"['Biography', ' Drama', ' Family']",http://img.omdbapi.com/?i=tt3606888&h=600&apikey=7c8ba5e4
234,Max Manus: Man of War,tt1029235,"['Action', ' Biography', ' Crime']",http://img.omdbapi.com/?i=tt1029235&h=600&apikey=7c8ba5e4
235,Lust for Life,tt0049456,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt0049456&h=600&apikey=7c8ba5e4
236,Viva Zapata!,tt0045296,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0045296&h=600&apikey=7c8ba5e4
237,Hilary and Jackie,tt0150915,"['Biography', ' Drama', ' Music']",http://img.omdbapi.com/?i=tt0150915&h=600&apikey=7c8ba5e4
238,Once Upon a Time in China II,tt0105839,"['Action', ' Adventure', ' Biography']",http://img.omdbapi.com/?i=tt0105839&h=600&apikey=7c8ba5e4
239,Till,tt4960748,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt4960748&h=600&apikey=7c8ba5e4
240,The Young Victoria,tt0962736,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0962736&h=600&apikey=7c8ba5e4
241,Anthropoid,tt4190530,"['Action', ' Biography', ' Drama']",http://img.omdbapi.com/?i=tt4190530&h=600&apikey=7c8ba5e4
242,Unbroken,tt1809398,"['Action', ' Biography', ' Drama']",http://img.omdbapi.com/?i=tt1809398&h=600&apikey=7c8ba5e4
243,Born on the Fourth of July,tt0096969,"['Biography', ' Drama', ' War']",http://img.omdbapi.com/?i=tt0096969&h=600&apikey=7c8ba5e4
244,Vice,tt6266538,"['Biography', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt6266538&h=600&apikey=7c8ba5e4
245,The Doors,tt0101761,"['Biography', ' Drama', ' Music']",http://img.omdbapi.com/?i=tt0101761&h=600&apikey=7c8ba5e4
246,Lawless,tt1212450,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt1212450&h=600&apikey=7c8ba5e4
247,Papillon,tt5093026,"['Adventure', ' Biography', ' Crime']",http://img.omdbapi.com/?i=tt5093026&h=600&apikey=7c8ba5e4
248,The Founder,tt4276820,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt4276820&h=600&apikey=7c8ba5e4
249,The Post,tt6294822,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt6294822&h=600&apikey=7c8ba5e4
