,movie,imdb_id,genre,image_url
190,Clerks,tt0109445,['Comedy'],http://img.omdbapi.com/?i=tt0109445&h=600&apikey=7c8ba5e4
191,Breaking Away,tt0078902,"['Comedy', ' Drama', ' Sport']",http://img.omdbapi.com/?i=tt0078902&h=600&apikey=7c8ba5e4
192,"South Park: Bigger, Longer & Uncut",tt0158983,"['Animation', ' Comedy', ' Fantasy']",http://img.omdbapi.com/?i=tt0158983&h=600&apikey=7c8ba5e4
193,My Dinner with Andre,tt0082783,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0082783&h=600&apikey=7c8ba5e4
194,The Quiet Man,tt0045061,"['Comedy', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt0045061&h=600&apikey=7c8ba5e4
195,Me and Earl and the Dying Girl,tt2582496,"['Comedy', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt2582496&h=600&apikey=7c8ba5e4
196,Short Cuts,tt0108122,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0108122&h=600&apikey=7c8ba5e4
197,Down by Law,tt0090967,"['Comedy', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0090967&h=600&apikey=7c8ba5e4
198,"What's Up, Doc?",tt0069495,"['Comedy', ' Romance']",http://img.omdbapi.com/?i=tt0069495&h=600&apikey=7c8ba5e4
199,Hedwig and the Angry Inch,tt0248845,"['Comedy', ' Drama', ' Music']",http://img.omdbapi.com/?i=tt0248845&h=600&apikey=7c8ba5e4
200,Night on Earth,tt0102536,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0102536&h=600&apikey=7c8ba5e4
201,Good Bye Lenin!,tt0301357,"['Comedy', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt0301357&h=600&apikey=7c8ba5e4
202,Holiday,tt0030241,"['Comedy', ' Romance']",http://img.omdbapi.com/?i=tt0030241&h=600&apikey=7c8ba5e4
203,The Young Girls of Rochefort,tt0062873,"['Comedy', ' Drama', ' Musical']",http://img.omdbapi.com/?i=tt0062873&h=600&apikey=7c8ba5e4
204,The Women,tt0032143,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0032143&h=600&apikey=7c8ba5e4
205,The Purple Rose of Cairo,tt0089853,"['Comedy', ' Fantasy', ' Romance']",http://img.omdbapi.com/?i=tt0089853&h=600&apikey=7c8ba5e4
206,The Muppet Christmas Carol,tt0104940,"['Comedy', ' Drama', ' Family']",http://img.omdbapi.com/?i=tt0104940&h=600&apikey=7c8ba5e4
207,Love and Death,tt0073312,"['Comedy', ' War']",http://img.omdbapi.com/?i=tt0073312&h=600&apikey=7c8ba5e4
208,Ball of Fire,tt0033373,"['Comedy', ' Romance']",http://img.omdbapi.com/?i=tt0033373&h=600&apikey=7c8ba5e4
209,The Lady Eve,tt0033804,"['Comedy', ' Romance']",http://img.omdbapi.com/?i=tt0033804&h=600&apikey=7c8ba5e4
210,Zelig,tt0086637,['Comedy'],http://img.omdbapi.com/?i=tt0086637&h=600&apikey=7c8ba5e4
211,The Awful Truth,tt0028597,"['Comedy', ' Romance']",http://img.omdbapi.com/?i=tt0028597&h=600&apikey=7c8ba5e4
212,Stroszek,tt0075276,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0075276&h=600&apikey=7c8ba5e4
213,Top Hat,tt0027125,"['Comedy', ' Musical', ' Romance']",http://img.omdbapi.com/?i=tt0027125&h=600&apikey=7c8ba5e4
214,A Letter to Three Wives,tt0041587,"['Comedy', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt0041587&h=600&apikey=7c8ba5e4
215,In July,tt0177858,"['Adventure', ' Comedy', ' Romance']",http://img.omdbapi.com/?i=tt0177858&h=600&apikey=7c8ba5e4
216,Rory O'Shea Was Here,tt0417791,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0417791&h=600&apikey=7c8ba5e4
217,The Barber of Siberia,tt0120125,"['Comedy', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0120125&h=600&apikey=7c8ba5e4
218,Nimona,tt19500164,"['Animation', ' Action', ' Adventure']",http://img.omdbapi.com/?i=tt19500164&h=600&apikey=7c8ba5e4
219,Once Upon a Time in Hollywood,tt7131622,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt7131622&h=600&apikey=7c8ba5e4
220,Dazed and Confused,tt0106677,['Comedy'],http://img.omdbapi.com/?i=tt0106677&h=600&apikey=7c8ba5e4
221,Superbad,tt0829482,['Comedy'],http://img.omdbapi.com/?i=tt0829482&h=600&apikey=7c8ba5e4
222,Guardians of the Galaxy Vol. 2,tt3896198,"['Action', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt3896198&h=600&apikey=7c8ba5e4
223,Deadpool 2,tt5463162,"['Action', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt5463162&h=600&apikey=7c8ba5e4
224,Love Actually,tt0314331,"['Comedy', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt0314331&h=600&apikey=7c8ba5e4
225,Moana,tt3521164,"['Animation', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt3521164&h=600&apikey=7c8ba5e4
226,Kick-Ass,tt1250777,"['Action', ' Comedy', ' Crime']",http://img.omdbapi.com/?i=tt1250777&h=600&apikey=7c8ba5e4
227,Office Space,tt0151804,['Comedy'],http://img.omdbapi.com/?i=tt0151804&h=600&apikey=7c8ba5e4
228,What We Do in the Shadows,tt3416742,"['Comedy', ' Horror']",http://img.omdbapi.com/?i=tt3416742&h=600&apikey=7c8ba5e4
229,Kung Fu Panda,tt0441773,"['Animation', ' Action', ' Adventure']",http://img.omdbapi.com/?i=tt0441773&h=600&apikey=7c8ba5e4
230,My Cousin Vinny,tt0104952,"['Comedy', ' Crime']",http://img.omdbapi.com/?i=tt0104952&h=600&apikey=7c8ba5e4
231,The Royal Tenenbaums,tt0265666,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0265666&h=600&apikey=7c8ba5e4
232,The Peanut Butter Falcon,tt4364194,"['Adventure', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt4364194&h=600&apikey=7c8ba5e4
233,Zombieland,tt1156398,"['Action', ' Comedy', ' Horror']",http://img.omdbapi.com/?i=tt1156398&h=600&apikey=7c8ba5e4
234,Incredibles 2,tt3606756,"['Animation', ' Action', ' Adventure']",http://img.omdbapi.com/?i=tt3606756&h=600&apikey=7c8ba5e4
235,Mulan,tt0120762,"['Animation', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt0120762&h=600&apikey=7c8ba5e4
236,The Mitchells vs the Machines,tt7979580,"['Animation', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt7979580&h=600&apikey=7c8ba5e4
237,After Hours,tt0088680,"['Comedy', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0088680&h=600&apikey=7c8ba5e4
238,Despicable Me,tt1323594,"['Animation', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt1323594&h=600&apikey=7c8ba5e4
239,Rushmore,tt0128445,"['Comedy', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt0128445&h=600&apikey=7c8ba5e4
240,Breakfast at Tiffany's,tt0054698,"['Comedy', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt0054698&h=600&apikey=7c8ba5e4
241,The Jungle Book,tt0061852,"['Animation', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt0061852&h=600&apikey=7c8ba5e4
242,"Planes, Trains & Automobiles",tt0093748,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0093748&h=600&apikey=7c8ba5e4
243,Interstate 60: Episodes of the Road,tt0165832,"['Adventure', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0165832&h=600&apikey=7c8ba5e4
244,Fallen Angels,tt0112913,"['Comedy', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0112913&h=600&apikey=7c8ba5e4
245,Mr. Church,tt4196848,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt4196848&h=600&apikey=7c8ba5e4
246,The Naked Gun: From the Files of Police Squad!,tt0095705,"['Comedy', ' Crime']",http://img.omdbapi.com/?i=tt0095705&h=600&apikey=7c8ba5e4
247,Sabrina,tt0047437,"['Comedy', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt0047437&h=600&apikey=7c8ba5e4
248,50/50,tt1306980,"['Comedy', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt1306980&h=600&apikey=7c8ba5e4
249,Kelly's Heroes,tt0065938,"['Adventure', ' Comedy', ' War']",http://img.omdbapi.com/?i=tt0065938&h=600&apikey=7c8ba5e4
